date,province,kabupaten,hotspot_count
2017-09,JAWA TIMUR,LUMAJANG,6
2017-09,SULAWESI SELATAN,LUWU TIMUR,51
2017-09,JAWA TIMUR,MADIUN,1
2017-09,JAWA TIMUR,MAGETAN,3
2017-09,JAWA BARAT,MAJALENGKA,4
2017-09,JAWA TIMUR,MALANG,5
2017-09,KALIMANTAN UTARA,MALINAU,2
2017-09,MALUKU,MALUKU TENGGARA,1
2017-09,SULAWESI BARAT,MAMASA,2
2017-09,SULAWESI BARAT,MAMUJU,7
2017-09,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,2
2017-09,PAPUA SELATAN,MAPPI,1
2017-09,KALIMANTAN BARAT,MELAWI,24
2017-09,PAPUA SELATAN,MERAUKE,19
2017-09,SULAWESI TENGAH,MOROWALI UTARA,3
2017-09,SUMATERA SELATAN,MUARA ENIM,8
2017-09,KALIMANTAN TENGAH,MURUNG RAYA,7
2017-09,SUMATERA SELATAN,MUSI BANYUASIN,1
2017-09,SUMATERA SELATAN,MUSI RAWAS,9
2017-09,SUMATERA SELATAN,MUSI RAWAS UTARA,5
2017-09,NUSA TENGGARA TIMUR,NAGEKEO,1
2017-09,NUSA TENGGARA TIMUR,NGADA,4
2017-09,JAWA TIMUR,NGANJUK,1
2017-09,SUMATERA SELATAN,OGAN ILIR,9
2017-09,SUMATERA SELATAN,OGAN KOMERING ILIR,2
2017-09,SUMATERA SELATAN,OGAN KOMERING ULU,3
2017-09,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,4
2017-09,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,3
2017-09,SUMATERA UTARA,PADANG LAWAS,1
2017-09,SUMATERA SELATAN,PALI,2
2017-09,BANTEN,PANDEGLANG,1
2017-09,KALIMANTAN TIMUR,PASER,1
2017-09,SULAWESI SELATAN,PINRANG,2
2017-09,SULAWESI BARAT,POLEWALI MANDAR,3
2017-09,JAWA TIMUR,PONOROGO,1
2017-09,JAWA TIMUR,PROBOLINGGO,7
2017-09,KALIMANTAN TENGAH,PULANG PISAU,5
2017-09,PAPUA TENGAH,PUNCAK JAYA,1
2017-09,KALIMANTAN BARAT,SAMBAS,3
2017-09,KALIMANTAN BARAT,SANGGAU,59
2017-09,KALIMANTAN BARAT,SEKADAU,5
2017-09,JAWA TIMUR,SIDOARJO,3
2017-09,SULAWESI TENGAH,SIGI,4
2017-09,NUSA TENGGARA TIMUR,SIKKA,1
2017-09,SUMATERA UTARA,SIMALUNGUN,2
2017-09,KALIMANTAN BARAT,SINTANG,24
2017-09,JAWA TIMUR,SITUBONDO,2
2017-09,JAWA BARAT,SUBANG,1
2017-09,JAWA BARAT,SUKABUMI,1
2017-09,KALIMANTAN TENGAH,SUKAMARA,1
2017-09,NUSA TENGGARA TIMUR,SUMBA TENGAH,3
2017-09,NUSA TENGGARA TIMUR,SUMBA TIMUR,20
2017-09,NUSA TENGGARA BARAT,SUMBAWA,22
2017-09,NUSA TENGGARA BARAT,SUMBAWA BARAT,1
2017-09,JAWA BARAT,SUMEDANG,1
2017-09,KALIMANTAN SELATAN,TANAH LAUT,6
2017-09,JAMBI,TANJUNG JABUNG BARAT,1
2017-09,KALIMANTAN SELATAN,TAPIN,1
2017-09,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,6
2017-09,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,3
2017-09,SULAWESI TENGAH,TOJO UNA-UNA,7
2017-09,JAWA TIMUR,TUBAN,1
2017-09,LAMPUNG,TULANG BAWANG,2
2017-09,SULAWESI SELATAN,WAJO,1
2017-09,LAMPUNG,WAYKANAN,1
2017-09,PAPUA PEGUNUNGAN,YAHUKIMO,1
2017-10,ACEH,ACEH BARAT,10
2017-10,ACEH,ACEH BARAT DAYA,2
2017-10,ACEH,ACEH SELATAN,2
2017-10,ACEH,ACEH TENGAH,4
2017-10,NUSA TENGGARA TIMUR,ALOR,23
2017-10,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,1
2017-10,KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1
2017-10,KALIMANTAN SELATAN,BANJAR,3
2017-10,KALIMANTAN SELATAN,BARITO KUALA,1
2017-10,KALIMANTAN TENGAH,BARITO SELATAN,3
2017-10,KALIMANTAN TENGAH,BARITO TIMUR,2
2017-10,KALIMANTAN TENGAH,BARITO UTARA,8
2017-10,ACEH,BENER MERIAH,1
2017-10,RIAU,BENGKALIS,1
2017-10,KALIMANTAN TIMUR,BERAU,6
2017-10,NUSA TENGGARA BARAT,BIMA,25
2017-10,SULAWESI TENGGARA,BOMBANA,1
2017-10,JAWA TIMUR,BONDOWOSO,1
2017-10,KALIMANTAN UTARA,BULUNGAN,3
2017-10,SULAWESI TENGGARA,BUTON TENGAH,1
2017-10,SUMATERA BARAT,DHARMASRAYA,3
2017-10,NUSA TENGGARA BARAT,DOMPU,3
2017-10,NUSA TENGGARA TIMUR,ENDE,2
2017-10,PAPUA BARAT,FAK-FAK,1
2017-10,NUSA TENGGARA TIMUR,FLORES TIMUR,5
2017-10,ACEH,GAYOLUES,3
2017-10,KALIMANTAN TENGAH,GUNUNG MAS,1
2017-10,MALUKU UTARA,HALMAHERA BARAT,2
2017-10,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,1
2017-10,SUMATERA UTARA,HUMBANG HASUNDUTAN,1
2017-10,PAPUA,JAYAPURA,1
2017-10,RIAU,KAMPAR,2
2017-10,KALIMANTAN TENGAH,KAPUAS,2
2017-10,SUMATERA UTARA,KARO,1
2017-10,KALIMANTAN TENGAH,KATINGAN,7
2017-10,MALUKU,KEPULAUAN ARU,1
2017-10,RIAU,KEPULAUAN MERANTI,1
2017-10,SULAWESI SELATAN,KEPULAUAN SELAYAR,1
2017-10,KALIMANTAN BARAT,KETAPANG,3
2017-10,SULAWESI TENGGARA,KOLAKA,1
2017-10,KEPULAUAN RIAU,KOTA BATAM,1
2017-10,RIAU,KOTA DUMAI,2
2017-10,ACEH,KOTA SUBULUSSALAM,1
2017-10,RIAU,KUANTAN SENGINGI,1
2017-10,NUSA TENGGARA TIMUR,KUPANG,29
2017-10,KALIMANTAN TIMUR,KUTAI BARAT,5
2017-10,KALIMANTAN TIMUR,KUTAI KARTANEGARA,12
2017-10,KALIMANTAN TIMUR,KUTAI TIMUR,4
2017-10,LAMPUNG,LAMPUNG TIMUR,1
2017-10,LAMPUNG,LAMPUNG UTARA,3
2017-10,NUSA TENGGARA TIMUR,LEMBATA,5
2017-10,SUMATERA BARAT,LIMA PULUH KOTA,2
2017-10,JAWA TIMUR,LUMAJANG,9
2017-10,SULAWESI SELATAN,LUWU TIMUR,20
2017-10,NUSA TENGGARA TIMUR,MALAKA,4
2017-10,JAWA TIMUR,MALANG,6
2017-10,MALUKU,MALUKU BARAT DAYA,6
2017-10,MALUKU,MALUKU TENGAH,1
2017-10,MALUKU,MALUKU TENGGARA BARAT,5
2017-10,SULAWESI BARAT,MAMUJU,1
2017-10,NUSA TENGGARA TIMUR,MANGGARAI,2
2017-10,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,1
2017-10,PAPUA SELATAN,MAPPI,1
2017-10,PAPUA SELATAN,MERAUKE,67
2017-10,JAWA TIMUR,MOJOKERTO,1
2017-10,SULAWESI TENGAH,MOROWALI,3
2017-10,SULAWESI TENGAH,MOROWALI UTARA,6
2017-10,SUMATERA SELATAN,MUARA ENIM,2
2017-10,BENGKULU,MUKO-MUKO,2
2017-10,SUMATERA SELATAN,MUSI RAWAS,3
2017-10,SUMATERA SELATAN,MUSI RAWAS UTARA,1
2017-10,ACEH,NAGAN RAYA,3
2017-10,KEPULAUAN RIAU,NATUNA,1
2017-10,NUSA TENGGARA TIMUR,NGADA,1
2017-10,KALIMANTAN UTARA,NUNUKAN,2
2017-10,SUMATERA SELATAN,OGAN KOMERING ILIR,2
2017-10,SUMATERA UTARA,PADANG LAWAS,3
2017-10,SUMATERA UTARA,PADANG LAWAS UTARA,2
2017-10,SUMATERA BARAT,PASAMAN,1
2017-10,SUMATERA BARAT,PASAMAN BARAT,2
2017-10,RIAU,PELALAWAN,2
2017-10,JAWA TENGAH,PEMALANG,2
2017-10,SUMATERA BARAT,PESISIR SELATAN,7
2017-10,SULAWESI BARAT,POLEWALI MANDAR,1
2017-10,KALIMANTAN TENGAH,PULANG PISAU,4
2017-10,RIAU,ROKAN HILIR,2
2017-10,RIAU,ROKAN HULU,2
2017-10,RIAU,SIAK,3
2017-10,JAWA TIMUR,SIDOARJO,2
2017-10,NUSA TENGGARA TIMUR,SIKKA,1
2017-10,KALIMANTAN BARAT,SINTANG,3
2017-10,NUSA TENGGARA TIMUR,SUMBA TIMUR,6
2017-10,NUSA TENGGARA BARAT,SUMBAWA,18
2017-10,KALIMANTAN SELATAN,TANAH LAUT,1
2017-10,SUMATERA UTARA,TAPANULI SELATAN,1
2017-10,JAMBI,TEBO,4
2017-10,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,18
2017-10,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,16
2017-10,SULAWESI TENGAH,TOJO UNA-UNA,5
2017-10,LAMPUNG,TULANG BAWANG,4
2017-11,NUSA TENGGARA TIMUR,ALOR,3
2017-11,SULAWESI TENGAH,BANGGAI,2
2017-11,KALIMANTAN TENGAH,BARITO TIMUR,1
2017-11,NUSA TENGGARA BARAT,BIMA,6
2017-11,SULAWESI TENGGARA,BOMBANA,2
2017-11,MALUKU UTARA,HALMAHERA SELATAN,1
2017-11,SUMATERA UTARA,KARO,4
2017-11,SULAWESI SELATAN,KEPULAUAN SELAYAR,1
2017-11,SULAWESI TENGGARA,KONAWE UTARA,1
2017-11,LAMPUNG,LAMPUNG UTARA,1
2017-11,JAWA TIMUR,LUMAJANG,12
2017-11,SULAWESI SELATAN,LUWU TIMUR,22
2017-11,NUSA TENGGARA TIMUR,MALAKA,1
2017-11,JAWA TIMUR,MALANG,2
2017-11,PAPUA SELATAN,MERAUKE,44
2017-11,SULAWESI TENGAH,MOROWALI UTARA,1
2017-11,SUMATERA SELATAN,MUARA ENIM,1
2017-11,KALIMANTAN TENGAH,SUKAMARA,1
2017-11,NUSA TENGGARA TIMUR,SUMBA TIMUR,4
2017-11,NUSA TENGGARA BARAT,SUMBAWA,2
2017-11,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,5
2017-11,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,4
2017-11,SULAWESI TENGAH,TOJO UNA-UNA,2
2017-12,SULAWESI TENGAH,BANGGAI,1
2017-12,JAMBI,BATANGHARI,1
2017-12,NUSA TENGGARA BARAT,BIMA,2
2017-12,SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,1
2017-12,SULAWESI TENGGARA,BOMBANA,1
2017-12,MALUKU UTARA,HALMAHERA BARAT,2
2017-12,PAPUA,JAYAPURA,1
2017-12,SUMATERA UTARA,KARO,1
2017-12,KALIMANTAN BARAT,KETAPANG,1
2017-12,SULAWESI TENGGARA,KOLAKA,1
2017-12,SULAWESI TENGGARA,KOLAKA TIMUR,21
2017-12,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,1
2017-12,KALIMANTAN BARAT,KUBURAYA,1
2017-12,SUMATERA BARAT,LIMA PULUH KOTA,1
2017-12,JAWA TIMUR,LUMAJANG,6
2017-12,SULAWESI SELATAN,LUWU TIMUR,22
2017-12,JAWA TIMUR,MALANG,3
2017-12,SULAWESI BARAT,MAMASA,1
2017-12,PAPUA SELATAN,MERAUKE,8
2017-12,SUMATERA SELATAN,MUSI RAWAS,1
2017-12,SULAWESI TENGAH,PARIGI MOUTONG,1
2017-12,SUMATERA BARAT,PESISIR SELATAN,1
2018-01,SULAWESI TENGAH,BANGGAI,1
2018-01,KEPULAUAN BANGKA BELITUNG,BANGKA,1
2018-01,NUSA TENGGARA BARAT,BIMA,1
2018-01,SUMATERA BARAT,DHARMASRAYA,3
2018-01,KALIMANTAN BARAT,KETAPANG,3
2018-01,SULAWESI TENGGARA,KOLAKA TIMUR,1
2018-01,SULAWESI TENGGARA,KOLAKA UTARA,1
2018-01,SULAWESI TENGGARA,KONAWE SELATAN,3
2018-01,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,1
2018-01,KALIMANTAN BARAT,KUBURAYA,2
2018-01,LAMPUNG,LAMPUNG TIMUR,1
2018-01,SUMATERA BARAT,LIMA PULUH KOTA,2
2018-01,SULAWESI SELATAN,LUWU TIMUR,18
2018-01,JAMBI,MERANGIN,1
2018-01,SULAWESI TENGAH,MOROWALI UTARA,1
2018-01,SUMATERA SELATAN,MUARA ENIM,2
2018-01,BENGKULU,MUKO-MUKO,6
2018-01,SUMATERA SELATAN,MUSI BANYUASIN,1
2018-01,SUMATERA BARAT,PASAMAN BARAT,1
2018-01,RIAU,PELALAWAN,1
2018-01,SUMATERA BARAT,PESISIR SELATAN,4
2018-01,BENGKULU,REJANG LEBONG,1
2018-01,SUMATERA BARAT,SIJUNJUNG,1
2018-01,SUMATERA BARAT,SOLOK,3
2018-01,JAMBI,TANJUNG JABUNG BARAT,1
2018-01,JAMBI,TEBO,4
2018-01,SULAWESI TENGAH,TOJO UNA-UNA,2
2018-02,ACEH,ACEH SELATAN,6
2018-02,ACEH,ACEH SINGKIL,1
2018-02,KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,1
2018-02,RIAU,BENGKALIS,7
2018-02,KALIMANTAN BARAT,BENGKAYANG,1
2018-02,BENGKULU,BENGKULU UTARA,4
2018-02,NUSA TENGGARA BARAT,BIMA,1
2018-02,KEPULAUAN RIAU,BINTAN,3
2018-02,ACEH,BIREUEN,1
2018-02,SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,1
2018-02,MALUKU UTARA,HALMAHERA BARAT,1
2018-02,RIAU,INDRAGIRI HILIR,12
2018-02,RIAU,INDRAGIRI HULU,1
2018-02,KEPULAUAN RIAU,KARIMUN,1
2018-02,SUMATERA UTARA,KARO,1
2018-02,RIAU,KEPULAUAN MERANTI,21
2018-02,KALIMANTAN BARAT,KETAPANG,7
2018-02,SULAWESI TENGGARA,KOLAKA,1
2018-02,SULAWESI TENGGARA,KOLAKA TIMUR,21
2018-02,BANTEN,KOTA CILEGON,1
2018-02,RIAU,KOTA DUMAI,4
2018-02,ACEH,KOTA SUBULUSSALAM,5
2018-02,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,4
2018-02,KALIMANTAN BARAT,KUBURAYA,22
2018-02,SUMATERA UTARA,LABUHANBATU UTARA,1
2018-02,KALIMANTAN BARAT,LANDAK,3
2018-02,KEPULAUAN RIAU,LINGGA,2
2018-02,SULAWESI SELATAN,LUWU TIMUR,12
2018-02,PAPUA SELATAN,MAPPI,1
2018-02,KALIMANTAN BARAT,MEMPAWAH,15
2018-02,PAPUA SELATAN,MERAUKE,1
2018-02,BENGKULU,MUKO-MUKO,1
2018-02,ACEH,NAGAN RAYA,2
2018-02,KEPULAUAN RIAU,NATUNA,2
2018-02,SUMATERA SELATAN,OGAN KOMERING ILIR,1
2018-02,RIAU,PELALAWAN,41
2018-02,SUMATERA BARAT,PESISIR SELATAN,18
2018-02,RIAU,ROKAN HILIR,5
2018-02,KALIMANTAN BARAT,SAMBAS,4
2018-02,RIAU,SIAK,12
2018-02,SUMATERA UTARA,TAPANULI SELATAN,2
2018-02,JAMBI,TEBO,3
2018-02,SULAWESI TENGAH,TOJO UNA-UNA,2
2018-02,SULAWESI SELATAN,WAJO,1
2018-03,ACEH,ACEH TAMIANG,1
2018-03,ACEH,ACEH TENGAH,2
2018-03,KALIMANTAN SELATAN,BALANGAN,1
2018-03,KALIMANTAN BARAT,BENGKAYANG,1
2018-03,NUSA TENGGARA BARAT,BIMA,9
2018-03,KEPULAUAN RIAU,BINTAN,2
2018-03,SULAWESI UTARA,BOLAANG MONGONDOW SELATAN,1
2018-03,MALUKU,BURU SELATAN,2
2018-03,SUMATERA UTARA,DELI SERDANG,1
2018-03,GORONTALO,GORONTALO,1
2018-03,SUMATERA UTARA,HUMBANG HASUNDUTAN,1
2018-03,RIAU,INDRAGIRI HILIR,1
2018-03,RIAU,KOTA DUMAI,1
2018-03,KALIMANTAN BARAT,KUBURAYA,4
2018-03,KALIMANTAN TIMUR,KUTAI TIMUR,1
2018-03,KALIMANTAN BARAT,LANDAK,1
2018-03,KEPULAUAN RIAU,LINGGA,1
2018-03,SULAWESI SELATAN,LUWU TIMUR,10
2018-03,KALIMANTAN BARAT,MEMPAWAH,5
2018-03,BENGKULU,MUKO-MUKO,3
2018-03,PAPUA TENGAH,NABIRE,1
2018-03,SUMATERA SELATAN,OGAN ILIR,1
2018-03,SULAWESI TENGAH,PARIGI MOUTONG,4
2018-03,SUMATERA BARAT,PESISIR SELATAN,1
2018-03,RIAU,ROKAN HILIR,2
2018-03,KALIMANTAN BARAT,SAMBAS,1
2018-03,KALIMANTAN TENGAH,SERUYAN,1
2018-03,SULAWESI SELATAN,SIDENRENG RAPPANG,4
2018-04,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1
2018-04,ACEH,BENER MERIAH,6
2018-04,RIAU,BENGKALIS,1
2018-04,NUSA TENGGARA BARAT,BIMA,10
2018-04,GORONTALO,BOALEMO,1
2018-04,MALUKU,BURU,2
2018-04,NUSA TENGGARA BARAT,DOMPU,3
2018-04,KALIMANTAN BARAT,KUBURAYA,1
2018-04,SUMATERA UTARA,LABUHANBATU SELATAN,1
2018-04,LAMPUNG,LAMPUNG TENGAH,1
2018-04,LAMPUNG,LAMPUNG TIMUR,1
2018-04,KALIMANTAN BARAT,LANDAK,1
2018-04,SULAWESI SELATAN,LUWU TIMUR,30
2018-04,MALUKU,MALUKU TENGGARA BARAT,1
2018-04,SULAWESI TENGAH,MOROWALI UTARA,2
2018-04,SUMATERA SELATAN,OGAN ILIR,1
2018-04,SUMATERA SELATAN,PALI,1
2018-04,SUMATERA BARAT,PESISIR SELATAN,2
2018-04,RIAU,ROKAN HILIR,11
2018-04,KALIMANTAN BARAT,SAMBAS,1
2018-04,KALIMANTAN TENGAH,SUKAMARA,1
2018-04,NUSA TENGGARA TIMUR,SUMBA TIMUR,1
2018-05,ACEH,ACEH JAYA,1
2018-05,ACEH,ACEH SINGKIL,1
2018-05,NUSA TENGGARA TIMUR,ALOR,1
2018-05,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,1
2018-05,NUSA TENGGARA BARAT,BIMA,9
2018-05,GORONTALO,BOALEMO,1
2018-05,SUMATERA UTARA,DELI SERDANG,1
2018-05,SUMATERA BARAT,DHARMASRAYA,2
2018-05,PAPUA TENGAH,DOGIYAI,1
2018-05,NUSA TENGGARA BARAT,DOMPU,1
2018-05,ACEH,GAYOLUES,1
2018-05,MALUKU UTARA,HALMAHERA BARAT,1
2018-05,MALUKU UTARA,HALMAHERA TIMUR,1
2018-05,KALIMANTAN TIMUR,KUTAI KARTANEGARA,1
2018-05,SUMATERA UTARA,LABUHANBATU UTARA,2
2018-05,LAMPUNG,LAMPUNG TENGAH,2
2018-05,LAMPUNG,LAMPUNG TIMUR,1
2018-05,SULAWESI SELATAN,LUWU TIMUR,29
2018-05,PAPUA SELATAN,MERAUKE,1
2018-05,SUMATERA SELATAN,MUARA ENIM,3
2018-05,SULAWESI TENGAH,PARIGI MOUTONG,1
2018-05,RIAU,PELALAWAN,1
2018-05,RIAU,ROKAN HULU,1
2018-05,JAWA BARAT,SUBANG,1
2018-05,NUSA TENGGARA TIMUR,SUMBA TENGAH,7
2018-05,NUSA TENGGARA TIMUR,SUMBA TIMUR,7
2018-05,NUSA TENGGARA BARAT,SUMBAWA,1
2018-05,PAPUA BARAT DAYA,TAMBRAUW,2
2018-05,KALIMANTAN SELATAN,TANAH LAUT,1
2018-05,JAMBI,TANJUNG JABUNG BARAT,1
2018-05,PAPUA PEGUNUNGAN,TOLIKARA,1
2018-06,ACEH,ACEH BARAT,1
2018-06,ACEH,ACEH SELATAN,1
2018-06,ACEH,ACEH TENGAH,2
2018-06,NUSA TENGGARA TIMUR,ALOR,1
2018-06,KEPULAUAN BANGKA BELITUNG,BANGKA,1
2018-06,BENGKULU,BENGKULU UTARA,1
2018-06,NUSA TENGGARA BARAT,BIMA,8
2018-06,ACEH,BIREUEN,1
2018-06,KALIMANTAN UTARA,BULUNGAN,1
2018-06,MALUKU,BURU,2
2018-06,SUMATERA BARAT,DHARMASRAYA,1
2018-06,NUSA TENGGARA TIMUR,ENDE,2
2018-06,ACEH,GAYOLUES,1
2018-06,KALIMANTAN TENGAH,GUNUNG MAS,2
2018-06,RIAU,INDRAGIRI HULU,1
2018-06,JAWA BARAT,INDRAMAYU,1
2018-06,PAPUA PEGUNUNGAN,JAYAWIJAYA,1
2018-06,RIAU,KAMPAR,2
2018-06,KALIMANTAN TENGAH,KAPUAS,1
2018-06,KALIMANTAN BARAT,KETAPANG,2
2018-06,NUSA TENGGARA TIMUR,KUPANG,2
2018-06,KALIMANTAN TIMUR,KUTAI KARTANEGARA,1
2018-06,SUMATERA UTARA,LABUHANBATU,1
2018-06,LAMPUNG,LAMPUNG TENGAH,3
2018-06,NUSA TENGGARA BARAT,LOMBOK TIMUR,1
2018-06,JAWA TIMUR,LUMAJANG,1
2018-06,SULAWESI SELATAN,LUWU,1
2018-06,SULAWESI SELATAN,LUWU TIMUR,28
2018-06,PAPUA SELATAN,MERAUKE,1
2018-06,BENGKULU,MUKO-MUKO,4
2018-06,SUMATERA SELATAN,MUSI RAWAS,1
2018-06,NUSA TENGGARA TIMUR,NGADA,2
2018-06,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1
2018-06,SUMATERA UTARA,PAK-PAK BHARAT,3
2018-06,SUMATERA BARAT,PASAMAN BARAT,1
2018-06,ACEH,PIDIE,2
2018-06,JAWA TIMUR,PONOROGO,1
2018-06,SULAWESI TENGAH,POSO,1
2018-06,KALIMANTAN TENGAH,PULANG PISAU,2
2018-06,RIAU,ROKAN HILIR,1
2018-06,KALIMANTAN BARAT,SANGGAU,1
2018-06,JAWA TIMUR,SITUBONDO,5
2018-06,NUSA TENGGARA TIMUR,SUMBA BARAT,1
2018-06,NUSA TENGGARA TIMUR,SUMBA TENGAH,6
2018-06,NUSA TENGGARA TIMUR,SUMBA TIMUR,4
2018-06,NUSA TENGGARA BARAT,SUMBAWA,1
2018-06,SUMATERA UTARA,TAPANULI TENGAH,1
2018-06,SUMATERA UTARA,TAPANULI UTARA,1
2018-06,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,1
2018-06,SUMATERA UTARA,TOBA SAMOSIR,6
