date,province,hotspot_count
2022-09,BENGKULU,2
2022-09,JAMBI,2
2022-09,JAWA BARAT,7
2022-09,JAWA TIMUR,16
2022-09,KALIMANTAN BARAT,29
2022-09,KALIMANTAN TENGAH,13
2022-09,KALIMANTAN TIMUR,18
2022-09,KALIMANTAN UTARA,6
2022-09,KEPULAUAN BANGKA BELITUNG,2
2022-09,LAMPUNG,11
2022-09,MALUKU,2
2022-09,NUSA TENGGARA BARAT,18
2022-09,NUSA TENGGARA TIMUR,62
2022-09,PAPUA PEGUNUNGAN,3
2022-09,PAPUA SELATAN,3
2022-09,PAPUA TENGAH,1
2022-09,SULAWESI BARAT,2
2022-09,SULAWESI SELATAN,63
2022-09,SULAWESI TENGAH,4
2022-09,SULAWESI TENGGARA,5
2022-09,SUMATERA BARAT,1
2022-09,SUMATERA SELATAN,4
2022-09,SUMATERA UTARA,3
2022-10,JAWA TIMUR,5
2022-10,KALIMANTAN BARAT,2
2022-10,KALIMANTAN TENGAH,3
2022-10,KALIMANTAN TIMUR,4
2022-10,MALUKU,3
2022-10,MALUKU UTARA,2
2022-10,NUSA TENGGARA BARAT,11
2022-10,NUSA TENGGARA TIMUR,14
2022-10,PAPUA,2
2022-10,PAPUA PEGUNUNGAN,1
2022-10,PAPUA SELATAN,4
2022-10,RIAU,1
2022-10,SULAWESI SELATAN,27
2022-10,SULAWESI TENGAH,4
2022-10,SULAWESI TENGGARA,2
2022-10,SUMATERA BARAT,2
2022-10,SUMATERA SELATAN,1
2022-11,JAMBI,1
2022-11,JAWA TIMUR,2
2022-11,KALIMANTAN TENGAH,3
2022-11,LAMPUNG,1
2022-11,MALUKU UTARA,2
2022-11,NUSA TENGGARA TIMUR,1
2022-11,PAPUA SELATAN,1
2022-11,RIAU,1
2022-11,SULAWESI SELATAN,11
2022-11,SULAWESI TENGAH,3
2022-12,JAWA TIMUR,6
2022-12,KALIMANTAN BARAT,2
2022-12,KALIMANTAN TENGAH,2
2022-12,MALUKU UTARA,1
2022-12,SULAWESI SELATAN,27
2022-12,SUMATERA BARAT,4
2022-12,SUMATERA SELATAN,3
2023-01,JAWA TIMUR,14
2023-01,KALIMANTAN BARAT,4
2023-01,KALIMANTAN SELATAN,1
2023-01,KALIMANTAN TENGAH,2
2023-01,KEPULAUAN BANGKA BELITUNG,1
2023-01,KEPULAUAN RIAU,8
2023-01,MALUKU,2
2023-01,MALUKU UTARA,8
2023-01,PAPUA SELATAN,5
2023-01,SULAWESI SELATAN,19
2023-01,SULAWESI TENGAH,2
2023-01,SULAWESI TENGGARA,1
2023-02,ACEH,6
2023-02,BENGKULU,1
2023-02,GORONTALO,2
2023-02,KALIMANTAN BARAT,17
2023-02,KALIMANTAN SELATAN,1
2023-02,KALIMANTAN TENGAH,3
2023-02,KALIMANTAN TIMUR,1
2023-02,KEPULAUAN BANGKA BELITUNG,2
2023-02,KEPULAUAN RIAU,2
2023-02,MALUKU UTARA,5
2023-02,PAPUA PEGUNUNGAN,3
2023-02,RIAU,2
2023-02,SULAWESI BARAT,1
2023-02,SULAWESI SELATAN,18
2023-02,SULAWESI TENGAH,2
2023-02,SULAWESI TENGGARA,2
2023-02,SULAWESI UTARA,41
2023-02,SUMATERA SELATAN,2
2023-02,SUMATERA UTARA,4
2023-03,ACEH,4
2023-03,BANTEN,1
2023-03,DI YOGYAKARTA,3
2023-03,JAMBI,1
2023-03,JAWA TENGAH,8
2023-03,JAWA TIMUR,5
2023-03,KALIMANTAN SELATAN,1
2023-03,KALIMANTAN TIMUR,3
2023-03,KEPULAUAN BANGKA BELITUNG,4
2023-03,LAMPUNG,1
2023-03,MALUKU,3
2023-03,MALUKU UTARA,11
2023-03,PAPUA PEGUNUNGAN,3
2023-03,RIAU,6
2023-03,SULAWESI SELATAN,23
2023-03,SULAWESI TENGAH,4
2023-03,SULAWESI TENGGARA,1
2023-03,SULAWESI UTARA,37
2023-03,SUMATERA SELATAN,1
2023-04,ACEH,8
2023-04,BENGKULU,5
2023-04,DI YOGYAKARTA,2
2023-04,JAMBI,4
2023-04,JAWA TENGAH,5
2023-04,JAWA TIMUR,2
2023-04,KALIMANTAN BARAT,22
2023-04,KALIMANTAN SELATAN,1
2023-04,KALIMANTAN TENGAH,3
2023-04,KALIMANTAN TIMUR,6
2023-04,KALIMANTAN UTARA,1
2023-04,KEPULAUAN RIAU,2
2023-04,LAMPUNG,5
2023-04,MALUKU,3
2023-04,MALUKU UTARA,8
2023-04,PAPUA BARAT,3
2023-04,PAPUA PEGUNUNGAN,1
2023-04,RIAU,54
2023-04,SULAWESI BARAT,2
2023-04,SULAWESI SELATAN,29
2023-04,SULAWESI TENGAH,2
2023-04,SULAWESI TENGGARA,5
2023-04,SUMATERA BARAT,4
2023-04,SUMATERA SELATAN,12
2023-04,SUMATERA UTARA,1
2023-05,BENGKULU,8
2023-05,DI YOGYAKARTA,14
2023-05,JAMBI,2
2023-05,JAWA TENGAH,30
2023-05,JAWA TIMUR,68
2023-05,KALIMANTAN BARAT,28
2023-05,KALIMANTAN SELATAN,8
2023-05,KALIMANTAN TENGAH,13
2023-05,KALIMANTAN TIMUR,12
2023-05,KALIMANTAN UTARA,2
2023-05,KEPULAUAN BANGKA BELITUNG,10
2023-05,KEPULAUAN RIAU,1
2023-05,LAMPUNG,7
2023-05,MALUKU,1
2023-05,MALUKU UTARA,2
2023-05,NUSA TENGGARA BARAT,4
2023-05,NUSA TENGGARA TIMUR,23
2023-05,PAPUA BARAT,1
2023-05,PAPUA PEGUNUNGAN,2
2023-05,PAPUA SELATAN,1
2023-05,PAPUA TENGAH,1
2023-05,RIAU,8
2023-05,SULAWESI SELATAN,21
2023-05,SULAWESI UTARA,14
2023-05,SUMATERA BARAT,10
2023-05,SUMATERA SELATAN,17
2023-05,SUMATERA UTARA,2
2023-06,ACEH,17
2023-06,BANTEN,1
2023-06,BENGKULU,4
2023-06,DI YOGYAKARTA,9
2023-06,JAMBI,2
2023-06,JAWA TENGAH,8
2023-06,JAWA TIMUR,83
2023-06,KALIMANTAN BARAT,60
2023-06,KALIMANTAN SELATAN,14
2023-06,KALIMANTAN TENGAH,9
2023-06,KALIMANTAN TIMUR,5
2023-06,KEPULAUAN BANGKA BELITUNG,10
2023-06,LAMPUNG,8
2023-06,MALUKU UTARA,6
2023-06,NUSA TENGGARA BARAT,13
2023-06,NUSA TENGGARA TIMUR,74
2023-06,PAPUA BARAT,1
2023-06,PAPUA PEGUNUNGAN,3
2023-06,PAPUA SELATAN,8
2023-06,PAPUA TENGAH,1
2023-06,RIAU,22
2023-06,SULAWESI BARAT,1
2023-06,SULAWESI SELATAN,31
2023-06,SULAWESI TENGAH,2
2023-06,SULAWESI TENGGARA,3
2023-06,SULAWESI UTARA,26
2023-06,SUMATERA BARAT,14
2023-06,SUMATERA SELATAN,12
2023-06,SUMATERA UTARA,32
2023-07,ACEH,27
2023-07,BANTEN,1
2023-07,DI YOGYAKARTA,13
2023-07,DKI JAKARTA,1
2023-07,GORONTALO,3
2023-07,JAMBI,5
2023-07,JAWA BARAT,2
2023-07,JAWA TENGAH,28
2023-07,JAWA TIMUR,98
2023-07,KALIMANTAN BARAT,1142
2023-07,KALIMANTAN SELATAN,95
2023-07,KALIMANTAN TENGAH,48
2023-07,KALIMANTAN TIMUR,60
2023-07,KALIMANTAN UTARA,18
2023-07,KEPULAUAN BANGKA BELITUNG,42
2023-07,KEPULAUAN RIAU,1
2023-07,LAMPUNG,18
2023-07,MALUKU,2
2023-07,MALUKU UTARA,7
2023-07,NUSA TENGGARA BARAT,16
2023-07,NUSA TENGGARA TIMUR,64
2023-07,PAPUA PEGUNUNGAN,2
2023-07,PAPUA SELATAN,31
2023-07,RIAU,5
2023-07,SULAWESI BARAT,6
2023-07,SULAWESI SELATAN,28
2023-07,SULAWESI TENGAH,9
2023-07,SULAWESI TENGGARA,4
2023-07,SULAWESI UTARA,37
2023-07,SUMATERA BARAT,2
2023-07,SUMATERA SELATAN,19
2023-07,SUMATERA UTARA,12
2023-08,BANTEN,3
2023-08,BENGKULU,3
2023-08,DI YOGYAKARTA,15
2023-08,GORONTALO,10
2023-08,JAMBI,17
2023-08,JAWA BARAT,25
2023-08,JAWA TENGAH,31
2023-08,JAWA TIMUR,149
2023-08,KALIMANTAN BARAT,1723
2023-08,KALIMANTAN SELATAN,386
2023-08,KALIMANTAN TENGAH,512
2023-08,KALIMANTAN TIMUR,202
2023-08,KALIMANTAN UTARA,36
2023-08,KEPULAUAN BANGKA BELITUNG,57
2023-08,KEPULAUAN RIAU,1
2023-08,LAMPUNG,43
2023-08,MALUKU,35
2023-08,MALUKU UTARA,6
2023-08,NUSA TENGGARA BARAT,92
2023-08,NUSA TENGGARA TIMUR,558
2023-08,PAPUA BARAT,9
2023-08,PAPUA BARAT DAYA,3
2023-08,PAPUA PEGUNUNGAN,6
2023-08,PAPUA SELATAN,245
2023-08,PAPUA TENGAH,2
2023-08,RIAU,49
2023-08,SULAWESI BARAT,43
2023-08,SULAWESI SELATAN,103
2023-08,SULAWESI TENGAH,43
2023-08,SULAWESI TENGGARA,20
2023-08,SULAWESI UTARA,36
2023-08,SUMATERA BARAT,2
2023-08,SUMATERA SELATAN,61
2023-08,SUMATERA UTARA,9
2023-09,ACEH,8
2023-09,BALI,23
2023-09,BANTEN,16
2023-09,BENGKULU,22
2023-09,DI YOGYAKARTA,15
2023-09,DKI JAKARTA,3
2023-09,GORONTALO,11
2023-09,JAMBI,132
2023-09,JAWA BARAT,47
2023-09,JAWA TENGAH,40
2023-09,JAWA TIMUR,203
2023-09,KALIMANTAN BARAT,835
2023-09,KALIMANTAN SELATAN,753
2023-09,KALIMANTAN TENGAH,1623
2023-09,KALIMANTAN TIMUR,377
2023-09,KALIMANTAN UTARA,22
2023-09,KEPULAUAN BANGKA BELITUNG,90
2023-09,LAMPUNG,226
2023-09,MALUKU,121
2023-09,MALUKU UTARA,7
2023-09,NUSA TENGGARA BARAT,290
2023-09,NUSA TENGGARA TIMUR,800
2023-09,PAPUA BARAT,1
2023-09,PAPUA SELATAN,535
2023-09,RIAU,71
2023-09,SULAWESI BARAT,36
2023-09,SULAWESI SELATAN,170
2023-09,SULAWESI TENGAH,114
2023-09,SULAWESI TENGGARA,82
2023-09,SULAWESI UTARA,9
2023-09,SUMATERA BARAT,39
2023-09,SUMATERA SELATAN,1557
2023-09,SUMATERA UTARA,1
2023-10,ACEH,2
2023-10,BALI,26
2023-10,BANTEN,8
2023-10,BENGKULU,5
2023-10,DI YOGYAKARTA,4
2023-10,DKI JAKARTA,3
2023-10,GORONTALO,15
2023-10,JAMBI,133
2023-10,JAWA BARAT,32
2023-10,JAWA TENGAH,66
2023-10,JAWA TIMUR,204
2023-10,KALIMANTAN BARAT,212
2023-10,KALIMANTAN SELATAN,325
2023-10,KALIMANTAN TENGAH,1909
2023-10,KALIMANTAN TIMUR,269
2023-10,KALIMANTAN UTARA,21
2023-10,KEPULAUAN BANGKA BELITUNG,125
2023-10,KEPULAUAN RIAU,1
2023-10,LAMPUNG,322
2023-10,MALUKU,158
2023-10,MALUKU UTARA,20
2023-10,NUSA TENGGARA BARAT,326
2023-10,NUSA TENGGARA TIMUR,675
2023-10,PAPUA,1
2023-10,PAPUA BARAT,17
2023-10,PAPUA BARAT DAYA,1
2023-10,PAPUA PEGUNUNGAN,2
2023-10,PAPUA SELATAN,973
2023-10,PAPUA TENGAH,2
2023-10,RIAU,125
2023-10,SULAWESI BARAT,18
2023-10,SULAWESI SELATAN,221
2023-10,SULAWESI TENGAH,229
2023-10,SULAWESI TENGGARA,263
2023-10,SULAWESI UTARA,9
2023-10,SUMATERA BARAT,24
2023-10,SUMATERA SELATAN,2186
2023-10,SUMATERA UTARA,1
2023-11,BANTEN,1
2023-11,BENGKULU,3
2023-11,GORONTALO,5
2023-11,JAMBI,2
2023-11,JAWA TENGAH,6
2023-11,JAWA TIMUR,12
2023-11,KALIMANTAN BARAT,7
2023-11,KALIMANTAN SELATAN,25
2023-11,KALIMANTAN TENGAH,62
2023-11,KALIMANTAN TIMUR,34
2023-11,KALIMANTAN UTARA,2
2023-11,KEPULAUAN BANGKA BELITUNG,23
2023-11,LAMPUNG,18
2023-11,MALUKU,47
2023-11,MALUKU UTARA,17
2023-11,NUSA TENGGARA BARAT,69
2023-11,NUSA TENGGARA TIMUR,123
2023-11,PAPUA,3
2023-11,PAPUA BARAT,6
2023-11,PAPUA BARAT DAYA,3
2023-11,PAPUA PEGUNUNGAN,1
2023-11,PAPUA SELATAN,558
2023-11,PAPUA TENGAH,10
2023-11,RIAU,1
2023-11,SULAWESI SELATAN,68
2023-11,SULAWESI TENGAH,12
2023-11,SULAWESI TENGGARA,93
2023-11,SUMATERA BARAT,4
2023-11,SUMATERA SELATAN,161
2023-11,SUMATERA UTARA,1
2023-12,BENGKULU,15
2023-12,DI YOGYAKARTA,8
2023-12,JAWA TENGAH,10
2023-12,JAWA TIMUR,2
2023-12,KALIMANTAN BARAT,3
2023-12,KALIMANTAN SELATAN,3
2023-12,KALIMANTAN TIMUR,13
2023-12,KALIMANTAN UTARA,1
2023-12,KEPULAUAN BANGKA BELITUNG,2
2023-12,LAMPUNG,1
2023-12,MALUKU,3
2023-12,MALUKU UTARA,10
2023-12,NUSA TENGGARA TIMUR,3
2023-12,PAPUA BARAT,1
2023-12,PAPUA BARAT DAYA,1
2023-12,PAPUA SELATAN,24
2023-12,PAPUA TENGAH,1
2023-12,SULAWESI SELATAN,37
2023-12,SULAWESI TENGAH,11
2023-12,SULAWESI TENGGARA,11
2023-12,SUMATERA BARAT,41
2023-12,SUMATERA SELATAN,6
2024-01,ACEH,5
2024-01,BENGKULU,8
2024-01,DI YOGYAKARTA,1
2024-01,JAMBI,4
2024-01,JAWA TENGAH,1
2024-01,JAWA TIMUR,2
2024-01,KALIMANTAN BARAT,4
2024-01,KALIMANTAN TENGAH,1
2024-01,KALIMANTAN TIMUR,20
2024-01,KEPULAUAN BANGKA BELITUNG,1
2024-01,KEPULAUAN RIAU,1
2024-01,MALUKU,4
2024-01,MALUKU UTARA,10
2024-01,NUSA TENGGARA TIMUR,16
2024-01,PAPUA BARAT DAYA,1
2024-01,PAPUA SELATAN,2
2024-01,RIAU,3
2024-01,SULAWESI SELATAN,16
2024-01,SULAWESI TENGAH,7
2024-01,SUMATERA BARAT,4
2024-01,SUMATERA SELATAN,1
2024-01,SUMATERA UTARA,2
2024-02,ACEH,16
2024-02,DI YOGYAKARTA,5
2024-02,JAWA BARAT,2
2024-02,JAWA TENGAH,3
2024-02,JAWA TIMUR,3
2024-02,KALIMANTAN SELATAN,2
2024-02,KALIMANTAN TENGAH,8
2024-02,KALIMANTAN TIMUR,139
2024-02,KALIMANTAN UTARA,8
2024-02,KEPULAUAN RIAU,1
2024-02,LAMPUNG,1
2024-02,MALUKU,3
2024-02,MALUKU UTARA,12
2024-02,NUSA TENGGARA TIMUR,23
2024-02,PAPUA BARAT,2
2024-02,RIAU,8
2024-02,SULAWESI BARAT,2
2024-02,SULAWESI SELATAN,31
2024-02,SULAWESI TENGAH,24
2024-02,SULAWESI UTARA,2
2024-02,SUMATERA UTARA,8
2024-03,ACEH,22
2024-03,BENGKULU,12
2024-03,GORONTALO,2
2024-03,JAWA TENGAH,1
2024-03,KALIMANTAN BARAT,44
2024-03,KALIMANTAN SELATAN,1
2024-03,KALIMANTAN TENGAH,5
2024-03,KALIMANTAN TIMUR,49
2024-03,KALIMANTAN UTARA,3
2024-03,KEPULAUAN BANGKA BELITUNG,2
2024-03,KEPULAUAN RIAU,15
2024-03,MALUKU UTARA,5
2024-03,NUSA TENGGARA TIMUR,24
2024-03,PAPUA BARAT,2
2024-03,RIAU,84
2024-03,SULAWESI SELATAN,30
2024-03,SULAWESI TENGAH,5
2024-03,SULAWESI TENGGARA,1
2024-03,SUMATERA BARAT,8
2024-03,SUMATERA SELATAN,2
2024-03,SUMATERA UTARA,5
2024-04,ACEH,6
2024-04,DI YOGYAKARTA,1
2024-04,GORONTALO,1
2024-04,JAWA TIMUR,1
2024-04,KALIMANTAN BARAT,13
2024-04,KALIMANTAN SELATAN,1
2024-04,KALIMANTAN TIMUR,212
2024-04,KALIMANTAN UTARA,3
2024-04,KEPULAUAN RIAU,5
2024-04,MALUKU,1
2024-04,MALUKU UTARA,4
2024-04,NUSA TENGGARA TIMUR,34
2024-04,PAPUA,2
2024-04,PAPUA PEGUNUNGAN,1
2024-04,RIAU,1
2024-04,SULAWESI SELATAN,33
2024-04,SULAWESI TENGAH,1
2024-04,SUMATERA UTARA,5
2024-05,ACEH,11
2024-05,BENGKULU,1
2024-05,DI YOGYAKARTA,11
2024-05,GORONTALO,1
2024-05,JAWA BARAT,1
2024-05,JAWA TENGAH,5
2024-05,JAWA TIMUR,18
2024-05,KALIMANTAN BARAT,6
2024-05,KALIMANTAN TENGAH,1
2024-05,KALIMANTAN TIMUR,11
2024-05,KALIMANTAN UTARA,4
2024-05,LAMPUNG,3
2024-05,MALUKU UTARA,1
2024-05,NUSA TENGGARA BARAT,1
2024-05,NUSA TENGGARA TIMUR,97
2024-05,PAPUA BARAT,2
2024-05,PAPUA PEGUNUNGAN,3
2024-05,SULAWESI SELATAN,35
2024-05,SULAWESI TENGAH,1
2024-05,SUMATERA SELATAN,11
2024-06,ACEH,9
2024-06,DI YOGYAKARTA,7
2024-06,GORONTALO,1
2024-06,JAMBI,2
2024-06,JAWA TENGAH,7
2024-06,JAWA TIMUR,81
2024-06,KALIMANTAN BARAT,10
2024-06,KALIMANTAN TENGAH,3
2024-06,KALIMANTAN TIMUR,5
2024-06,KEPULAUAN BANGKA BELITUNG,2
2024-06,LAMPUNG,6
2024-06,MALUKU UTARA,7
2024-06,NUSA TENGGARA BARAT,10
2024-06,NUSA TENGGARA TIMUR,86
2024-06,PAPUA PEGUNUNGAN,6
2024-06,RIAU,1
2024-06,SULAWESI SELATAN,32
2024-06,SUMATERA BARAT,3
2024-06,SUMATERA SELATAN,16
2024-06,SUMATERA UTARA,7
2024-07,ACEH,21
2024-07,BENGKULU,19
2024-07,DI YOGYAKARTA,7
2024-07,GORONTALO,1
2024-07,JAMBI,21
2024-07,JAWA BARAT,4
2024-07,JAWA TENGAH,14
2024-07,JAWA TIMUR,60
2024-07,KALIMANTAN BARAT,573
2024-07,KALIMANTAN SELATAN,4
2024-07,KALIMANTAN TENGAH,37
2024-07,KALIMANTAN TIMUR,12
2024-07,KALIMANTAN UTARA,40
2024-07,KEPULAUAN BANGKA BELITUNG,82
2024-07,KEPULAUAN RIAU,6
2024-07,LAMPUNG,20
2024-07,MALUKU,2
2024-07,MALUKU UTARA,5
2024-07,NUSA TENGGARA BARAT,27
2024-07,NUSA TENGGARA TIMUR,190
2024-07,PAPUA,1
2024-07,PAPUA PEGUNUNGAN,4
2024-07,PAPUA SELATAN,3
2024-07,RIAU,97
2024-07,SULAWESI BARAT,3
2024-07,SULAWESI SELATAN,18
2024-07,SULAWESI TENGAH,2
2024-07,SULAWESI TENGGARA,2
2024-07,SUMATERA BARAT,31
2024-07,SUMATERA SELATAN,99
2024-07,SUMATERA UTARA,42
2024-08,ACEH,12
2024-08,BALI,1
2024-08,BANTEN,2
2024-08,BENGKULU,3
2024-08,DI YOGYAKARTA,27
2024-08,GORONTALO,1
2024-08,JAMBI,85
2024-08,JAWA BARAT,22
2024-08,JAWA TENGAH,41
2024-08,JAWA TIMUR,114
2024-08,KALIMANTAN BARAT,275
2024-08,KALIMANTAN SELATAN,25
2024-08,KALIMANTAN TENGAH,11
2024-08,KALIMANTAN TIMUR,20
2024-08,KALIMANTAN UTARA,16
2024-08,KEPULAUAN BANGKA BELITUNG,90
2024-08,LAMPUNG,32
2024-08,MALUKU,28
2024-08,MALUKU UTARA,10
2024-08,NUSA TENGGARA BARAT,100
2024-08,NUSA TENGGARA TIMUR,320
2024-08,PAPUA BARAT DAYA,4
2024-08,PAPUA PEGUNUNGAN,9
2024-08,PAPUA SELATAN,29
2024-08,RIAU,72
2024-08,SULAWESI BARAT,2
2024-08,SULAWESI SELATAN,67
2024-08,SULAWESI TENGAH,5
2024-08,SULAWESI TENGGARA,3
2024-08,SUMATERA BARAT,1
2024-08,SUMATERA SELATAN,135
2024-08,SUMATERA UTARA,9
2024-09,ACEH,8
2024-09,BALI,1
2024-09,BANTEN,8
2024-09,BENGKULU,12
2024-09,DI YOGYAKARTA,12
2024-09,GORONTALO,9
2024-09,JAMBI,91
2024-09,JAWA BARAT,31
2024-09,JAWA TENGAH,35
2024-09,JAWA TIMUR,99
2024-09,KALIMANTAN BARAT,2833
2024-09,KALIMANTAN SELATAN,88
2024-09,KALIMANTAN TENGAH,493
2024-09,KALIMANTAN TIMUR,402
2024-09,KALIMANTAN UTARA,46
2024-09,KEPULAUAN BANGKA BELITUNG,67
2024-09,KEPULAUAN RIAU,4
2024-09,LAMPUNG,110
2024-09,MALUKU,29
2024-09,MALUKU UTARA,20
2024-09,NUSA TENGGARA BARAT,139
2024-09,NUSA TENGGARA TIMUR,362
2024-09,PAPUA,2
2024-09,PAPUA BARAT DAYA,1
2024-09,PAPUA SELATAN,198
2024-09,PAPUA TENGAH,2
2024-09,RIAU,13
2024-09,SULAWESI BARAT,16
2024-09,SULAWESI SELATAN,89
2024-09,SULAWESI TENGAH,30
2024-09,SULAWESI TENGGARA,30
2024-09,SULAWESI UTARA,2
2024-09,SUMATERA BARAT,14
2024-09,SUMATERA SELATAN,151
2024-09,SUMATERA UTARA,2
2024-10,ACEH,9
2024-10,BALI,7
2024-10,BANTEN,4
2024-10,BENGKULU,39
2024-10,DI YOGYAKARTA,7
2024-10,DKI JAKARTA,1
2024-10,GORONTALO,5
2024-10,JAMBI,34
2024-10,JAWA BARAT,2
2024-10,JAWA TENGAH,3
2024-10,JAWA TIMUR,57
2024-10,KALIMANTAN BARAT,86
2024-10,KALIMANTAN SELATAN,27
2024-10,KALIMANTAN TENGAH,138
2024-10,KALIMANTAN TIMUR,124
2024-10,KALIMANTAN UTARA,11
2024-10,KEPULAUAN BANGKA BELITUNG,55
2024-10,LAMPUNG,65
2024-10,MALUKU,66
2024-10,MALUKU UTARA,20
2024-10,NUSA TENGGARA BARAT,257
2024-10,NUSA TENGGARA TIMUR,527
2024-10,PAPUA,1
2024-10,PAPUA BARAT,2
2024-10,PAPUA BARAT DAYA,1
2024-10,PAPUA PEGUNUNGAN,1
2024-10,PAPUA SELATAN,420
2024-10,RIAU,49
2024-10,SULAWESI BARAT,7
2024-10,SULAWESI SELATAN,111
2024-10,SULAWESI TENGAH,82
2024-10,SULAWESI TENGGARA,113
2024-10,SULAWESI UTARA,4
2024-10,SUMATERA BARAT,84
2024-10,SUMATERA SELATAN,174
2024-10,SUMATERA UTARA,23
2024-11,ACEH,1
2024-11,JAWA TIMUR,6
2024-11,KALIMANTAN BARAT,4
2024-11,KALIMANTAN SELATAN,1
2024-11,KALIMANTAN TENGAH,1
2024-11,KALIMANTAN TIMUR,11
2024-11,KALIMANTAN UTARA,1
2024-11,KEPULAUAN BANGKA BELITUNG,1
2024-11,LAMPUNG,9
2024-11,MALUKU,12
2024-11,MALUKU UTARA,21
2024-11,NUSA TENGGARA BARAT,32
2024-11,NUSA TENGGARA TIMUR,145
2024-11,PAPUA,2
2024-11,PAPUA BARAT,3
2024-11,PAPUA PEGUNUNGAN,3
2024-11,PAPUA SELATAN,23
2024-11,PAPUA TENGAH,1
2024-11,RIAU,2
2024-11,SULAWESI SELATAN,53
2024-11,SULAWESI TENGAH,17
2024-11,SULAWESI TENGGARA,12
2024-11,SUMATERA BARAT,1
2024-12,ACEH,1
2024-12,BENGKULU,2
2024-12,JAMBI,7
2024-12,KALIMANTAN TIMUR,3
2024-12,KALIMANTAN UTARA,1
2024-12,MALUKU UTARA,3
2024-12,NUSA TENGGARA TIMUR,2
2024-12,PAPUA PEGUNUNGAN,1
2024-12,RIAU,3
2024-12,SULAWESI SELATAN,16
2024-12,SULAWESI TENGAH,3
2024-12,SUMATERA BARAT,2
2024-12,SUMATERA SELATAN,2
2024-12,SUMATERA UTARA,2
2025-01,BENGKULU,1
2025-01,JAMBI,1
2025-01,KALIMANTAN TIMUR,1
2025-01,KALIMANTAN UTARA,1
2025-01,MALUKU UTARA,23
2025-01,NUSA TENGGARA TIMUR,2
2025-01,SULAWESI SELATAN,23
2025-01,SULAWESI TENGAH,2
2025-01,SULAWESI TENGGARA,1
2025-02,ACEH,9
2025-02,BANTEN,1
2025-02,BENGKULU,5
2025-02,JAMBI,1
2025-02,JAWA TENGAH,2
2025-02,KALIMANTAN BARAT,7
2025-02,KALIMANTAN TIMUR,1
2025-02,KEPULAUAN BANGKA BELITUNG,15
2025-02,LAMPUNG,2
2025-02,MALUKU UTARA,2
2025-02,PAPUA,1
2025-02,PAPUA BARAT,2
2025-02,PAPUA SELATAN,4
2025-02,PAPUA TENGAH,1
2025-02,RIAU,1
2025-02,SULAWESI SELATAN,12
2025-02,SULAWESI TENGAH,3
2025-02,SUMATERA BARAT,7
2025-02,SUMATERA SELATAN,1
2025-02,SUMATERA UTARA,4
2025-03,ACEH,4
2025-03,GORONTALO,1
2025-03,JAWA TENGAH,1
2025-03,KALIMANTAN BARAT,5
2025-03,KALIMANTAN TENGAH,3
2025-03,KALIMANTAN TIMUR,10
2025-03,MALUKU,3
2025-03,MALUKU UTARA,17
2025-03,NUSA TENGGARA TIMUR,6
2025-03,PAPUA,1
2025-03,PAPUA BARAT,2
2025-03,PAPUA PEGUNUNGAN,1
2025-03,RIAU,1
2025-03,SULAWESI BARAT,2
2025-03,SULAWESI SELATAN,23
2025-03,SULAWESI TENGAH,5
2025-03,SULAWESI TENGGARA,2
2025-03,SUMATERA BARAT,1
2025-03,SUMATERA SELATAN,3
2025-03,SUMATERA UTARA,4
2025-04,ACEH,6
2025-04,BANTEN,1
2025-04,BENGKULU,2
2025-04,JAMBI,5
2025-04,JAWA TIMUR,5
2025-04,KALIMANTAN BARAT,2
2025-04,KALIMANTAN TENGAH,3
2025-04,KALIMANTAN TIMUR,7
2025-04,KALIMANTAN UTARA,2
2025-04,KEPULAUAN BANGKA BELITUNG,3
2025-04,MALUKU UTARA,5
2025-04,NUSA TENGGARA TIMUR,22
2025-04,PAPUA BARAT DAYA,1
2025-04,RIAU,6
2025-04,SULAWESI SELATAN,26
2025-04,SULAWESI TENGAH,1
2025-04,SULAWESI TENGGARA,1
2025-04,SUMATERA BARAT,1
2025-04,SUMATERA SELATAN,4
2025-04,SUMATERA UTARA,1
2025-05,ACEH,6
2025-05,BANTEN,5
2025-05,BENGKULU,20
2025-05,JAMBI,3
2025-05,JAWA TIMUR,6
2025-05,KALIMANTAN BARAT,26
2025-05,KALIMANTAN SELATAN,2
2025-05,KALIMANTAN TENGAH,3
2025-05,KALIMANTAN TIMUR,12
2025-05,KALIMANTAN UTARA,1
2025-05,KEPULAUAN BANGKA BELITUNG,12
2025-05,LAMPUNG,3
2025-05,MALUKU UTARA,7
2025-05,NUSA TENGGARA TIMUR,18
2025-05,RIAU,10
2025-05,SULAWESI SELATAN,26
2025-05,SULAWESI TENGAH,3
2025-05,SUMATERA BARAT,21
2025-05,SUMATERA SELATAN,18
2025-05,SUMATERA UTARA,4
2025-06,ACEH,51
2025-06,BANTEN,1
2025-06,BENGKULU,13
2025-06,JAMBI,11
2025-06,JAWA BARAT,2
2025-06,JAWA TIMUR,7
2025-06,KALIMANTAN BARAT,25
2025-06,KALIMANTAN TENGAH,2
2025-06,KALIMANTAN TIMUR,12
2025-06,KEPULAUAN BANGKA BELITUNG,6
2025-06,KEPULAUAN RIAU,1
2025-06,LAMPUNG,5
2025-06,MALUKU UTARA,28
2025-06,NUSA TENGGARA BARAT,1
2025-06,NUSA TENGGARA TIMUR,65
